0.015671, -0.000022, -0.002991
0.016096, -0.000023, -0.003074
0.016531, -0.000025, -0.003154
0.016963, -0.000026, -0.003230
0.017413, -0.000027, -0.003313
0.017867, -0.000029, -0.003392
0.018325, -0.000030, -0.003476
0.018788, -0.000032, -0.003566
0.019265, -0.000034, -0.003654
0.019730, -0.000035, -0.003735
0.020209, -0.000037, -0.003823
0.020690, -0.000039, -0.003907
0.021175, -0.000041, -0.003996
0.021676, -0.000043, -0.004084
0.022178, -0.000045, -0.004176
0.022687, -0.000047, -0.004265
0.023189, -0.000049, -0.004358
0.023718, -0.000052, -0.004450
0.024233, -0.000054, -0.004545
0.024758, -0.000056, -0.004647
0.025300, -0.000059, -0.004647
0.025835, -0.000062, -0.004654
0.026382, -0.000066, -0.004668
0.026925, -0.000070, -0.004687
0.027468, -0.000075, -0.004711
0.028031, -0.000080, -0.004741
0.028600, -0.000087, -0.004775
0.029168, -0.000093, -0.004814
0.029737, -0.000100, -0.004855
0.030317, -0.000108, -0.004901
0.030920, -0.000117, -0.004951
0.031510, -0.000125, -0.005003
0.032085, -0.000135, -0.005056
0.032698, -0.000145, -0.005117
0.033298, -0.000155, -0.005178
0.033912, -0.000166, -0.005244
0.034521, -0.000178, -0.005312
0.035149, -0.000190, -0.005384
0.035788, -0.000203, -0.005459
0.036401, -0.000216, -0.005533
0.037045, -0.000229, -0.005612
0.037681, -0.000243, -0.005692
0.038326, -0.000258, -0.005774
0.038976, -0.000273, -0.005858
0.039638, -0.000288, -0.005944
0.040300, -0.000304, -0.006032
0.040966, -0.000320, -0.006122
0.041640, -0.000337, -0.006213
0.042307, -0.000354, -0.006305
0.042999, -0.000372, -0.006401
0.043685, -0.000390, -0.006498
0.044372, -0.000408, -0.006595
0.045072, -0.000427, -0.006694
0.045766, -0.000446, -0.006793
0.046466, -0.000465, -0.006893
0.047176, -0.000485, -0.006995
0.047891, -0.000506, -0.007098
0.048624, -0.000527, -0.007205
0.049352, -0.000548, -0.007312
0.050075, -0.000569, -0.007419
0.050819, -0.000591, -0.007529
0.051570, -0.000613, -0.007641
0.052301, -0.000635, -0.007751
0.053049, -0.000658, -0.007864
0.053803, -0.000681, -0.007978
0.054565, -0.000705, -0.008094
0.055321, -0.000729, -0.008210
0.056088, -0.000753, -0.008327
0.056876, -0.000778, -0.008449
0.057650, -0.000803, -0.008568
0.058439, -0.000828, -0.008690
0.059244, -0.000855, -0.008814
0.060013, -0.000880, -0.008932
0.060822, -0.000906, -0.009058
0.061628, -0.000933, -0.009183
0.062428, -0.000960, -0.009307
0.063239, -0.000987, -0.009434
0.064101, -0.001016, -0.009568
0.064881, -0.001043, -0.009691
0.065707, -0.001071, -0.009821
0.066535, -0.001100, -0.009951
0.067374, -0.001129, -0.010082
0.068208, -0.001157, -0.010212
0.069071, -0.001187, -0.010346
0.069898, -0.001216, -0.010475
0.070742, -0.001246, -0.010605
0.071606, -0.001276, -0.010739
0.072466, -0.001307, -0.010871
0.073340, -0.001337, -0.011006
0.074211, -0.001368, -0.011139
0.075084, -0.001399, -0.011273
0.075963, -0.001431, -0.011409
0.076847, -0.001463, -0.011545
0.077750, -0.001495, -0.011684
0.078648, -0.001528, -0.011823
0.079546, -0.001561, -0.011963
0.080432, -0.001593, -0.012101
0.081350, -0.001627, -0.012245
0.082269, -0.001661, -0.012388
0.083213, -0.001696, -0.012535
0.084124, -0.001730, -0.012677
0.085062, -0.001765, -0.012822
0.085951, -0.001798, -0.012960
0.086894, -0.001834, -0.013105
0.087825, -0.001869, -0.013249
0.088792, -0.001905, -0.013398
0.089734, -0.001941, -0.013543
0.090686, -0.001977, -0.013689
0.091631, -0.002013, -0.013834
0.092592, -0.002050, -0.013982
0.093569, -0.002087, -0.014132
0.094528, -0.002124, -0.014280
0.095504, -0.002162, -0.014430
0.096493, -0.002200, -0.014583
0.097466, -0.002238, -0.014733
0.098469, -0.002277, -0.014887
0.099460, -0.002316, -0.015039
0.100449, -0.002355, -0.015192
0.101450, -0.002394, -0.015346
0.102457, -0.002434, -0.015501
0.103450, -0.002474, -0.015654
0.104468, -0.002514, -0.015812
0.105483, -0.002555, -0.015968
0.106534, -0.002597, -0.016130
0.107528, -0.002637, -0.016283
0.108559, -0.002678, -0.016441
0.109580, -0.002720, -0.016598
0.110632, -0.002762, -0.016759
0.111673, -0.002805, -0.016918
0.112741, -0.002848, -0.017081
0.113805, -0.002891, -0.017243
0.114859, -0.002935, -0.017402
0.115882, -0.002976, -0.017557
0.116957, -0.003021, -0.017718
0.118023, -0.003064, -0.017878
0.119103, -0.003109, -0.018040
0.120177, -0.003153, -0.018200
0.121264, -0.003198, -0.018361
0.122356, -0.003244, -0.018523
0.123439, -0.003288, -0.018683
0.124538, -0.003334, -0.018845
0.125604, -0.003379, -0.019001
0.126715, -0.003425, -0.019162
0.127808, -0.003471, -0.019320
0.128922, -0.003517, -0.019480
0.130038, -0.003564, -0.019640
0.131258, -0.003615, -0.019814
0.132264, -0.003657, -0.019957
0.133402, -0.003705, -0.020119
0.134539, -0.003753, -0.020281
0.135660, -0.003800, -0.020440
0.136792, -0.003848, -0.020601
0.137934, -0.003897, -0.020761
0.139095, -0.003946, -0.020924
0.140246, -0.003995, -0.021085
0.141398, -0.004044, -0.021245
0.142535, -0.004093, -0.021402
0.143714, -0.004143, -0.021565
0.144873, -0.004193, -0.021725
0.146076, -0.004244, -0.021891
0.147243, -0.004295, -0.022051
0.148389, -0.004344, -0.022210
0.149549, -0.004394, -0.022371
0.150731, -0.004446, -0.022534
0.151922, -0.004497, -0.022699
0.153114, -0.004549, -0.022863
0.154319, -0.004602, -0.023029
0.155521, -0.004655, -0.023195
0.156738, -0.004708, -0.023363
0.157924, -0.004760, -0.023526
0.159167, -0.004815, -0.023697
0.160381, -0.004869, -0.023863
0.161570, -0.004922, -0.024025
0.162809, -0.004977, -0.024193
0.164010, -0.005030, -0.024356
0.165263, -0.005086, -0.024525
0.166500, -0.005141, -0.024691
0.167727, -0.005195, -0.024855
0.168988, -0.005252, -0.025022
0.170233, -0.005307, -0.025186
0.171454, -0.005362, -0.025347
0.172701, -0.005418, -0.025510
0.173966, -0.005475, -0.025674
0.175234, -0.005532, -0.025838
0.176484, -0.005588, -0.026000
0.177768, -0.005646, -0.026166
0.179052, -0.005704, -0.026333
0.180311, -0.005761, -0.026497
0.181606, -0.005820, -0.026665
0.182888, -0.005879, -0.026831
0.184190, -0.005938, -0.026999
0.185481, -0.005997, -0.027164
0.186738, -0.006055, -0.027325
0.188035, -0.006115, -0.027489
0.189350, -0.006175, -0.027656
0.190661, -0.006235, -0.027820
0.191962, -0.006295, -0.027983
0.193285, -0.006356, -0.028147
0.194610, -0.006417, -0.028311
0.195908, -0.006477, -0.028471
0.197215, -0.006538, -0.028631
0.198627, -0.006603, -0.028803
0.199890, -0.006662, -0.028957
0.201223, -0.006723, -0.029118
0.202554, -0.006785, -0.029278
0.203874, -0.006847, -0.029436
0.205225, -0.006910, -0.029596
0.206568, -0.006972, -0.029756
0.207937, -0.007036, -0.029917
0.209290, -0.007100, -0.030076
0.210648, -0.007163, -0.030235
0.212011, -0.007227, -0.030394
0.213384, -0.007292, -0.030555
0.214757, -0.007357, -0.030714
0.216136, -0.007422, -0.030874
0.217497, -0.007486, -0.031031
0.218842, -0.007549, -0.031185
0.220247, -0.007616, -0.031347
0.221625, -0.007682, -0.031505
0.223004, -0.007747, -0.031663
0.224417, -0.007814, -0.031823
0.225823, -0.007882, -0.031982
0.227193, -0.007947, -0.032136
0.228594, -0.008014, -0.032292
0.229996, -0.008081, -0.032449
0.231439, -0.008150, -0.032609
0.232852, -0.008218, -0.032766
0.234294, -0.008287, -0.032926
0.235670, -0.008354, -0.033078
0.237156, -0.008426, -0.033242
0.238567, -0.008494, -0.033397
0.239999, -0.008563, -0.033554
0.241386, -0.008630, -0.033705
0.242850, -0.008702, -0.033864
0.244285, -0.008771, -0.034019
0.245734, -0.008842, -0.034175
0.247145, -0.008911, -0.034327
0.248616, -0.008983, -0.034485
0.250052, -0.009053, -0.034639
0.251562, -0.009127, -0.034800
0.252962, -0.009196, -0.034950
0.254432, -0.009268, -0.035106
0.255903, -0.009341, -0.035263
0.257369, -0.009413, -0.035417
0.258860, -0.009487, -0.035573
0.260336, -0.009560, -0.035726
0.261806, -0.009633, -0.035878
0.263287, -0.009706, -0.036031
0.264792, -0.009781, -0.036186
0.266306, -0.009856, -0.036341
0.267817, -0.009932, -0.036494
0.269313, -0.010006, -0.036645
0.270765, -0.010079, -0.036791
0.272303, -0.010156, -0.036945
0.273766, -0.010229, -0.037091
0.275276, -0.010304, -0.037241
0.276790, -0.010380, -0.037390
0.278318, -0.010457, -0.037540
0.279829, -0.010533, -0.037688
0.281336, -0.010609, -0.037835
0.282841, -0.010685, -0.037981
0.284393, -0.010763, -0.038130
0.285942, -0.010842, -0.038279
0.287458, -0.010919, -0.038425
0.289010, -0.010997, -0.038573
0.290545, -0.011075, -0.038719
0.292063, -0.011152, -0.038862
0.293608, -0.011231, -0.039007
0.295174, -0.011311, -0.039153
0.296731, -0.011390, -0.039298
0.298264, -0.011469, -0.039441
0.299879, -0.011551, -0.039591
0.301403, -0.011629, -0.039732
0.302975, -0.011710, -0.039876
0.304522, -0.011790, -0.040019
0.306123, -0.011872, -0.040165
0.307680, -0.011952, -0.040308
0.309276, -0.012035, -0.040453
0.310837, -0.012116, -0.040595
0.312421, -0.012198, -0.040738
0.314009, -0.012280, -0.040881
0.315615, -0.012364, -0.041024
0.317173, -0.012444, -0.041163
0.318766, -0.012527, -0.041304
0.320383, -0.012612, -0.041446
0.321973, -0.012695, -0.041586
0.323593, -0.012779, -0.041728
0.325243, -0.012866, -0.041872
0.326846, -0.012950, -0.042010
0.328465, -0.013035, -0.042150
0.330080, -0.013120, -0.042289
0.331701, -0.013205, -0.042429
0.333268, -0.013288, -0.042565
0.334916, -0.013375, -0.042708
0.336553, -0.013462, -0.042850
0.338155, -0.013547, -0.042988
0.339793, -0.013634, -0.043129
0.341449, -0.013722, -0.043271
0.343084, -0.013809, -0.043409
0.344745, -0.013897, -0.043548
0.346362, -0.013984, -0.043681
0.348009, -0.014071, -0.043817
0.349655, -0.014159, -0.043951
0.351327, -0.014249, -0.044088
0.352995, -0.014338, -0.044225
0.354646, -0.014427, -0.044360
0.356280, -0.014515, -0.044494
0.357953, -0.014605, -0.044630
0.359634, -0.014696, -0.044767
0.361299, -0.014786, -0.044902
0.363015, -0.014878, -0.045040
0.364637, -0.014966, -0.045169
0.366314, -0.015057, -0.045301
0.368030, -0.015150, -0.045435
0.369720, -0.015242, -0.045566
0.371391, -0.015332, -0.045695
0.373089, -0.015425, -0.045825
0.374779, -0.015517, -0.045955
0.376448, -0.015608, -0.046082
0.378167, -0.015701, -0.046213
0.379896, -0.015796, -0.046343
0.381634, -0.015891, -0.046474
0.383302, -0.015982, -0.046598
0.384995, -0.016075, -0.046723
0.386694, -0.016168, -0.046847
0.388427, -0.016263, -0.046973
0.390144, -0.016357, -0.047097
0.391872, -0.016452, -0.047221
0.393631, -0.016549, -0.047347
0.395418, -0.016648, -0.047474
0.397052, -0.016738, -0.047591
0.398771, -0.016833, -0.047713
0.400502, -0.016929, -0.047836
0.402241, -0.017025, -0.047959
0.403983, -0.017122, -0.048081
0.405715, -0.017218, -0.048202
0.407465, -0.017315, -0.048322
0.409212, -0.017412, -0.048443
0.410968, -0.017510, -0.048563
0.412720, -0.017608, -0.048682
0.414483, -0.017706, -0.048802
0.416272, -0.017806, -0.048925
0.418024, -0.017905, -0.049044
0.419766, -0.018002, -0.049163
0.421531, -0.018101, -0.049282
0.423318, -0.018202, -0.049402
0.425105, -0.018302, -0.049521
0.426881, -0.018402, -0.049638
0.428619, -0.018500, -0.049752
0.430406, -0.018601, -0.049869
0.432192, -0.018702, -0.049985
0.434013, -0.018805, -0.050103
0.435787, -0.018905, -0.050216
0.437576, -0.019007, -0.050329
0.439351, -0.019107, -0.050439
0.441124, -0.019208, -0.050549
0.442963, -0.019312, -0.050662
0.444750, -0.019413, -0.050770
0.446536, -0.019515, -0.050879
0.448359, -0.019618, -0.050988
0.450162, -0.019721, -0.051096
0.452007, -0.019826, -0.051206
0.453794, -0.019928, -0.051312
0.455600, -0.020031, -0.051419
0.457422, -0.020135, -0.051527
0.459262, -0.020241, -0.051636
0.461085, -0.020345, -0.051744
0.462902, -0.020449, -0.051851
0.464733, -0.020555, -0.051957
0.466562, -0.020660, -0.052063
0.468406, -0.020766, -0.052169
0.470239, -0.020871, -0.052275
0.472048, -0.020976, -0.052379
0.473919, -0.021084, -0.052486
0.475757, -0.021190, -0.052590
0.477596, -0.021296, -0.052694
0.479464, -0.021405, -0.052798
0.481274, -0.021509, -0.052898
0.483127, -0.021617, -0.053000
0.484979, -0.021724, -0.053101
0.486892, -0.021836, -0.053205
0.488776, -0.021945, -0.053307
0.490583, -0.022050, -0.053403
0.492468, -0.022160, -0.053504
0.494313, -0.022267, -0.053601
0.496207, -0.022378, -0.053699
0.498076, -0.022487, -0.053796
0.499948, -0.022596, -0.053891
0.501821, -0.022705, -0.053985
0.503713, -0.022816, -0.054079
0.505628, -0.022928, -0.054172
0.507507, -0.023037, -0.054263
0.509351, -0.023145, -0.054350
0.511229, -0.023255, -0.054438
0.513133, -0.023366, -0.054527
0.515001, -0.023475, -0.054614
0.516892, -0.023586, -0.054701
0.518828, -0.023700, -0.054790
0.520728, -0.023811, -0.054877
0.522617, -0.023922, -0.054964
0.524562, -0.024037, -0.055052
0.526473, -0.024149, -0.055139
0.528380, -0.024262, -0.055225
0.530279, -0.024374, -0.055311
0.532197, -0.024487, -0.055397
0.534082, -0.024598, -0.055482
0.536028, -0.024713, -0.055569
0.537949, -0.024827, -0.055654
0.539872, -0.024941, -0.055739
0.541794, -0.025055, -0.055825
0.543727, -0.025170, -0.055910
0.545672, -0.025286, -0.055995
0.547582, -0.025399, -0.056077
0.549534, -0.025515, -0.056159
0.551439, -0.025628, -0.056238
0.553377, -0.025744, -0.056317
0.555331, -0.025860, -0.056396
0.557298, -0.025977, -0.056475
0.559250, -0.026093, -0.056553
0.561203, -0.026210, -0.056631
0.563136, -0.026325, -0.056708
0.565072, -0.026441, -0.056785
0.567059, -0.026560, -0.056863
0.569009, -0.026676, -0.056937
0.570963, -0.026793, -0.057011
0.572943, -0.026911, -0.057084
0.574886, -0.027027, -0.057155
0.576853, -0.027145, -0.057227
0.578807, -0.027262, -0.057297
0.580795, -0.027381, -0.057367
0.582773, -0.027499, -0.057436
0.584768, -0.027619, -0.057504
0.586739, -0.027737, -0.057570
0.588691, -0.027854, -0.057636
0.590672, -0.027973, -0.057703
0.592663, -0.028092, -0.057769
0.594649, -0.028212, -0.057835
0.596668, -0.028333, -0.057900
0.598664, -0.028453, -0.057965
0.600655, -0.028573, -0.058028
0.602650, -0.028693, -0.058090
0.604651, -0.028813, -0.058152
0.606636, -0.028933, -0.058213
0.608642, -0.029054, -0.058275
0.610664, -0.029176, -0.058336
0.612672, -0.029297, -0.058397
0.614655, -0.029416, -0.058454
0.616662, -0.029537, -0.058512
0.618712, -0.029661, -0.058569
0.620721, -0.029782, -0.058625
0.622701, -0.029901, -0.058678
0.624723, -0.030023, -0.058732
0.626730, -0.030144, -0.058785
0.628749, -0.030266, -0.058837
0.630814, -0.030391, -0.058889
0.632845, -0.030513, -0.058940
0.634849, -0.030634, -0.058988
0.636884, -0.030757, -0.059037
0.638938, -0.030881, -0.059086
0.640983, -0.031005, -0.059134
0.643019, -0.031128, -0.059181
0.645041, -0.031250, -0.059228
0.647069, -0.031373, -0.059274
0.649114, -0.031496, -0.059320
0.651158, -0.031620, -0.059366
0.653208, -0.031744, -0.059411
0.655242, -0.031867, -0.059455
0.657297, -0.031992, -0.059498
0.659343, -0.032116, -0.059541
0.661389, -0.032240, -0.059583
0.663444, -0.032364, -0.059625
0.665536, -0.032491, -0.059667
0.667585, -0.032615, -0.059708
0.669635, -0.032740, -0.059747
0.671691, -0.032864, -0.059787
0.673751, -0.032989, -0.059825
0.675819, -0.033115, -0.059864
0.677894, -0.033241, -0.059903
0.679981, -0.033368, -0.059941
0.682058, -0.033494, -0.059980
0.684116, -0.033619, -0.060017
0.686222, -0.033747, -0.060056
0.688318, -0.033875, -0.060093
0.690387, -0.034001, -0.060129
0.692485, -0.034128, -0.060165
0.694546, -0.034254, -0.060200
0.696648, -0.034382, -0.060235
0.698739, -0.034509, -0.060269
0.700862, -0.034638, -0.060304
0.702998, -0.034769, -0.060337
0.705059, -0.034894, -0.060368
0.707168, -0.035022, -0.060399
0.709226, -0.035148, -0.060428
0.711325, -0.035276, -0.060458
0.713447, -0.035405, -0.060488
0.715555, -0.035533, -0.060518
0.717679, -0.035663, -0.060548
0.719786, -0.035792, -0.060578
0.721876, -0.035919, -0.060608
0.723968, -0.036047, -0.060638
0.726106, -0.036177, -0.060667
0.728223, -0.036307, -0.060696
0.730378, -0.036439, -0.060726
0.732498, -0.036568, -0.060755
0.734570, -0.036695, -0.060784
0.736694, -0.036825, -0.060813
0.738823, -0.036955, -0.060842
0.740964, -0.037087, -0.060870
0.743127, -0.037219, -0.060899
0.745264, -0.037350, -0.060926
0.747368, -0.037479, -0.060953
0.749484, -0.037609, -0.060980
0.751628, -0.037740, -0.061008
0.753799, -0.037873, -0.061035
0.755956, -0.038006, -0.061062
0.758061, -0.038135, -0.061087
0.760204, -0.038267, -0.061113
0.762379, -0.038400, -0.061138
0.764504, -0.038531, -0.061163
0.766670, -0.038664, -0.061189
0.768847, -0.038798, -0.061214
0.771080, -0.038935, -0.061240
0.773140, -0.039061, -0.061263
0.775295, -0.039194, -0.061287
0.777431, -0.039325, -0.061311
0.779616, -0.039460, -0.061334
0.781782, -0.039593, -0.061357
0.783952, -0.039726, -0.061379
0.786087, -0.039858, -0.061400
0.788278, -0.039993, -0.061420
0.790449, -0.040126, -0.061439
0.792643, -0.040261, -0.061458
0.794800, -0.040393, -0.061476
0.796965, -0.040526, -0.061493
0.799138, -0.040660, -0.061510
0.801302, -0.040793, -0.061527
0.803479, -0.040927, -0.061542
0.805691, -0.041063, -0.061557
0.807872, -0.041197, -0.061571
0.810057, -0.041331, -0.061584
0.812244, -0.041465, -0.061598
0.814440, -0.041600, -0.061611
0.816651, -0.041736, -0.061623
0.818769, -0.041866, -0.061635
0.821003, -0.042003, -0.061647
0.823238, -0.042141, -0.061658
0.825413, -0.042274, -0.061669
0.827637, -0.042411, -0.061680
0.829832, -0.042546, -0.061690
0.832051, -0.042682, -0.061700
0.834300, -0.042821, -0.061710
0.836505, -0.042956, -0.061719
0.838669, -0.043089, -0.061728
0.840885, -0.043225, -0.061736
0.843045, -0.043358, -0.061744
0.845285, -0.043496, -0.061752
0.847475, -0.043630, -0.061760
0.849743, -0.043770, -0.061767
0.851917, -0.043903, -0.061774
0.854152, -0.044041, -0.061782
0.856379, -0.044178, -0.061789
0.858604, -0.044314, -0.061796
0.860833, -0.044451, -0.061802
0.863079, -0.044589, -0.061807
0.865253, -0.044723, -0.061810
0.867539, -0.044863, -0.061814
0.869750, -0.044999, -0.061817
0.871996, -0.045137, -0.061820
0.874221, -0.045274, -0.061822
0.876506, -0.045414, -0.061823
0.878774, -0.045553, -0.061823
0.880994, -0.045689, -0.061821
0.883181, -0.045823, -0.061819
0.885422, -0.045960, -0.061817
0.887633, -0.046096, -0.061815
0.889944, -0.046237, -0.061813
0.892127, -0.046371, -0.061811
0.894391, -0.046510, -0.061810
0.896650, -0.046648, -0.061809
0.898953, -0.046790, -0.061808
0.901203, -0.046928, -0.061806
0.903435, -0.047065, -0.061805
0.905703, -0.047204, -0.061803
0.907933, -0.047341, -0.061802
0.910192, -0.047479, -0.061799
0.912476, -0.047619, -0.061796
0.914758, -0.047759, -0.061794
0.917023, -0.047898, -0.061791
0.919238, -0.048034, -0.061788
0.921572, -0.048177, -0.061785
0.923835, -0.048316, -0.061781
0.926094, -0.048454, -0.061777
0.928334, -0.048591, -0.061773
0.930636, -0.048732, -0.061769
0.932929, -0.048873, -0.061765
0.935181, -0.049011, -0.061761
0.937480, -0.049152, -0.061756
0.939777, -0.049292, -0.061750
0.942024, -0.049430, -0.061743
0.944332, -0.049571, -0.061735
0.946569, -0.049708, -0.061727
0.948923, -0.049852, -0.061717
0.951189, -0.049990, -0.061708
0.953489, -0.050131, -0.061696
0.955769, -0.050270, -0.061684
0.958125, -0.050413, -0.061670
0.960323, -0.050547, -0.061656
0.962645, -0.050689, -0.061640
0.964937, -0.050828, -0.061624
0.967275, -0.050970, -0.061606
0.969534, -0.051107, -0.061589
0.971846, -0.051248, -0.061571
0.974141, -0.051387, -0.061552
0.976427, -0.051526, -0.061532
0.978762, -0.051668, -0.061512
0.981069, -0.051808, -0.061491
0.983361, -0.051946, -0.061469
0.985709, -0.052088, -0.061445
0.987991, -0.052226, -0.061421
0.990312, -0.052367, -0.061396
0.992625, -0.052507, -0.061371
0.994941, -0.052646, -0.061345
0.997248, -0.052786, -0.061318
0.999592, -0.052927, -0.061290
1.001902, -0.053066, -0.061261
1.004223, -0.053206, -0.061231
1.006546, -0.053346, -0.061202
1.008891, -0.053487, -0.061171
1.011251, -0.053628, -0.061140
1.013566, -0.053768, -0.061109
1.015840, -0.053904, -0.061078
1.018160, -0.054043, -0.061046
1.020500, -0.054184, -0.061014
1.022888, -0.054327, -0.060981
1.025191, -0.054465, -0.060948
1.027542, -0.054606, -0.060915
1.029881, -0.054746, -0.060881
1.032214, -0.054886, -0.060848
1.034555, -0.055026, -0.060813
1.036900, -0.055166, -0.060779
1.039308, -0.055310, -0.060744
1.041691, -0.055452, -0.060711
1.043929, -0.055586, -0.060679
1.046277, -0.055727, -0.060646
1.048655, -0.055869, -0.060613
1.051041, -0.056011, -0.060580
1.053357, -0.056150, -0.060547
1.055696, -0.056289, -0.060515
1.058047, -0.056430, -0.060482
1.060417, -0.056571, -0.060449
1.062807, -0.056714, -0.060415
1.065162, -0.056854, -0.060382
1.067484, -0.056993, -0.060349
1.069865, -0.057134, -0.060315
1.072218, -0.057275, -0.060282
1.074587, -0.057416, -0.060249
1.076946, -0.057556, -0.060216
1.079310, -0.057697, -0.060183
1.081683, -0.057838, -0.060150
1.084033, -0.057978, -0.060117
1.086443, -0.058121, -0.060084
1.088814, -0.058262, -0.060050
1.091155, -0.058401, -0.060017
1.093568, -0.058544, -0.059983
1.095900, -0.058682, -0.059950
1.098299, -0.058825, -0.059916
1.100654, -0.058964, -0.059883
1.103046, -0.059106, -0.059849
1.105473, -0.059250, -0.059814
1.107821, -0.059389, -0.059781
1.110229, -0.059532, -0.059748
1.112595, -0.059672, -0.059714
1.114972, -0.059812, -0.059681
1.117378, -0.059955, -0.059647
1.119792, -0.060097, -0.059613
1.122176, -0.060238, -0.059580
1.124568, -0.060380, -0.059547
1.126960, -0.060521, -0.059513
1.129322, -0.060660, -0.059481
1.131787, -0.060806, -0.059446
1.134192, -0.060948, -0.059413
1.136642, -0.061092, -0.059379
1.138975, -0.061230, -0.059347
1.141370, -0.061371, -0.059314
1.143741, -0.061511, -0.059281
1.146150, -0.061653, -0.059248
1.148553, -0.061794, -0.059215
1.150957, -0.061935, -0.059181
1.153392, -0.062079, -0.059148
1.155750, -0.062217, -0.059115
1.158169, -0.062359, -0.059082
1.160571, -0.062501, -0.059049
1.163031, -0.062645, -0.059015
1.165425, -0.062785, -0.058982
1.167894, -0.062930, -0.058947
1.170301, -0.063071, -0.058912
1.172677, -0.063210, -0.058877
1.175100, -0.063352, -0.058841
1.177516, -0.063493, -0.058804
1.179935, -0.063634, -0.058767
1.182409, -0.063779, -0.058728
1.184846, -0.063921, -0.058688
1.187218, -0.064059, -0.058650
1.189611, -0.064198, -0.058610
1.192084, -0.064342, -0.058568
1.194525, -0.064484, -0.058525
1.196950, -0.064624, -0.058483
1.199500, -0.064772, -0.058438
1.201793, -0.064905, -0.058396
1.204212, -0.065045, -0.058352
1.206681, -0.065188, -0.058306
1.209127, -0.065329, -0.058261
1.211551, -0.065469, -0.058216
1.214004, -0.065611, -0.058171
1.216389, -0.065748, -0.058128
1.218834, -0.065889, -0.058083
1.221305, -0.066032, -0.058039
1.223744, -0.066172, -0.057995
1.226216, -0.066315, -0.057951
1.228683, -0.066457, -0.057907
1.231054, -0.066593, -0.057865
1.233568, -0.066738, -0.057821
1.236007, -0.066878, -0.057777
1.238505, -0.067021, -0.057732
1.240919, -0.067160, -0.057687
1.243383, -0.067301, -0.057641
1.245796, -0.067439, -0.057596
1.248261, -0.067580, -0.057549
1.250686, -0.067719, -0.057503
1.253136, -0.067859, -0.057455
1.255632, -0.068001, -0.057406
1.258156, -0.068145, -0.057356
1.260531, -0.068280, -0.057308
1.263019, -0.068422, -0.057256
1.265458, -0.068560, -0.057205
1.267925, -0.068700, -0.057151
1.270412, -0.068841, -0.057097
1.272867, -0.068980, -0.057042
1.275402, -0.069123, -0.056985
1.277869, -0.069262, -0.056928
1.280341, -0.069402, -0.056870
1.282812, -0.069541, -0.056812
1.285243, -0.069677, -0.056756
1.287714, -0.069816, -0.056699
1.290157, -0.069954, -0.056643
1.292656, -0.070094, -0.056585
1.295144, -0.070234, -0.056528
1.297625, -0.070373, -0.056471
1.300102, -0.070512, -0.056414
1.302556, -0.070649, -0.056357
1.305027, -0.070787, -0.056299
1.307502, -0.070926, -0.056242
